"eleicao","cargo","municipio","ibge_cod","tse_cod","turno","candidato","partido","votosnom","votosper","situacao"
1982,"VEREADOR","ANALANDIA","3502002","61395","1","MARIO SILVIO CEREDA","PDS",61,5.17,"ELEITO"
1982,"VEREADOR","ANALANDIA","3502002","61395","1","JOSE GOMES DA SILVA","PDS",57,4.83,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","MANOEL TEIXEIRA DE FREITAS","PMDB",1146,4.95,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","MAURO DE BRITO","PMDB",838,3.62,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","IVAN GONCALVES ORTUZAL","PMDB",816,3.53,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","OLINDO PEREIRA DOS SANTOS","PMDB",806,3.48,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","JOSE SEBASTIAO DA SILVA","PMDB",680,2.94,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","ALCENIDES DE AMORIM ALVES","PMDB",654,2.83,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","ELPIDIO TENCARTE","PDS",568,2.45,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","FERNANDO DEMARIO DOS SANTOS","PTB",538,2.32,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","NELSON RODRIGUES MARTINHO","PMDB",531,2.29,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","DIRCEU REGAZINI","PDS",499,2.16,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","SALVADOR PLACCO NETO","PDS",496,2.14,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","JOSE CARDOSO DAS NEVES","PMDB",479,2.07,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","LUIZ YAMAHIRA","PMDB",478,2.07,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","RUBENS GOMES DA SILVA","PDS",466,2.01,"ELEITO"
1982,"VEREADOR","ANDRADINA","3502101","61417","1","REGINALDO MILHAN ZANON","PDS",356,1.54,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","JOAO BATISTA RODRIGUES","PMDB",441,6.15,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","CESAR LEMOS RIBEIRO","PMDB",439,6.12,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","GABRIEL MARCAL DA COSTA","PMDB",392,5.46,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","ANTONIO JOSE NOGUEIRA","PMDB",378,5.27,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","JOSE BLEZINS SOBRINHO","PMDB",313,4.36,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","SILVIO VIEIRA DO PRADO","PMDB",311,4.34,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","AIRTON FERREIRA DOS SANTOS","PMDB",293,4.08,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","ILSON NATAL DE OLIVEIRA","PMDB",282,3.93,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","LUIZ LOPES DE MEIRA","PMDB",257,3.58,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","ANTONIO BERNARDINO FORTES","PMDB",257,3.58,"ELEITO"
1982,"VEREADOR","ANGATUBA","3502200","61433","1","EDUARDO LOPES","PDS",188,2.62,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","SANDRA DE FATIMA SILVA PRADO","PMDB",157,7.79,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","ROGERIO JOSE TERNI","PDS",123,6.1,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","CELSO CHAGURI","PDS",113,5.61,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","NATALIO JOSE ANGELI","PMDB",108,5.36,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","MANOEL FERRAZ DA SILVEIRA","PDS",105,5.21,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","IRIS NAZARETH LIGEIRO MEZZENA","PDS",93,4.61,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","PEDRO JACOB","PDS",90,4.46,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","AREOVALDO CALHIM MANOEL ABUD","PDS",78,3.87,"ELEITO"
1982,"VEREADOR","ANHEMBI","3502309","61450","1","LUIZ CARLOS DE OLIVEIRA WINCKLER","PMDB",74,3.67,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","MARLY ZENAIDE LOPES LORENCONI","PMDB",109,7.04,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","JOSE SCATALON","PMDB",105,6.78,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","ADEMAR PALMIRO","PDS",91,5.87,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","ARNALDO OBREGON","PMDB",84,5.42,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","ANTONIO ALVES BEZERRA","PDS",77,4.97,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","ALADIA ARAN RODRIGUES","PDS",72,4.65,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","SEVERINO DE SOUZA DOS SANTOS","PDS",62,4,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","JOSE ALVES DE OLIVEIRA","PDS",58,3.74,"ELEITO"
1982,"VEREADOR","ANHUMAS","3502408","61476","1","JOSE RAMINELLI","PDS",56,3.62,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","JOSE ROBERTO DOS SANTOS JUNIOR","PMDB",980,6,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","LAERCIO NOGUEIRA SILVA","PMDB",721,4.41,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","LUIZ CARLOS DE SIQUEIRA","PMDB",582,3.56,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","JOAO BATISTA DE CARVALHO","PMDB",554,3.39,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","JOSE LUIZ DA SILVA","PMDB",447,2.74,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","MANOEL IGNACIO DE MORAES","PDS",370,2.26,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","GUILHERME BITTENCOURT FERRAZ","PMDB",357,2.18,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","JOAO LOURENCO BARBOSA FILHO","PDS",355,2.17,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","OLYMPIO ALVES DE OLIVEIRA","PMDB",353,2.16,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","OSWALDO PEREIRA DE LIMA","PDS",317,1.94,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","DAVID MARTINHO","PMDB",314,1.92,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","ABILIO LOURENCO DOS SANTOS","PDS",302,1.85,"ELEITO"
1982,"VEREADOR","APARECIDA","3502507","61492","1","LUIZ CARLOS FERREIRA","PDS",293,1.79,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","ANTONIO SCARPETO","PDS",193,6.45,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","WILSON DE HARO","PMDB",153,5.11,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","ARISTIDES CUSTODIO NAZARIO","PMDB",143,4.78,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","MIRIAN NAZARETH ALENCAR GONCALVES","PDS",130,4.34,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","OTO VIEIRA DA ROCHA","PDS",126,4.21,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","OSCAR MARTINS","PDS",119,3.98,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","JOAQUIM BRANDINI","PDS",117,3.91,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","VALTER APARECIDO DA SILVA","PMDB",97,3.24,"ELEITO"
1982,"VEREADOR","APARECIDA D'OESTE","3502606","61514","1","ANTONIO DE BRITO","PMDB",91,3.04,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","JOAO JACINTHA RIBAS","PMDB",698,6.76,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","ANTONIO CARLOS TRANNIN","PMDB",506,4.9,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","RUBENS CALAZANS LUZ","PMDB",470,4.55,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","ANTONIO VERNEQUE RIBAS","PDS",416,4.03,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","EZIQUIEL BUENO DE CAMARGO","PMDB",357,3.46,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","GERALDO CASSIO BORGES","PMDB",356,3.45,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","CYRO DIAS BATISTA","PMDB",353,3.42,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","DIRCEU COSMO","PDS",335,3.25,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","JOSE SILVA","PDS",286,2.77,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","SEBASTIAO ROSA","PMDB",260,2.52,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","APARICIO CARRIEL DE LIMA","PDS",244,2.36,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","ANTONIO CARLOS DE SOUZA","PDS",243,2.35,"ELEITO"
1982,"VEREADOR","APIAI","3502705","61530","1","DARCI PRESTES DOS SANTOS","PDS",226,2.19,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","SINESIO DE OLIVEIRA BORGES","PMDB",1739,3.02,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","VALTENIR PEREIRA DIAS TUTA","PMDB",1565,2.72,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","VALDIR NASCIMBENE","PMDB",1546,2.68,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","MASSHARU AMEKO","PMDB",1395,2.42,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","HELIO CORREA","PDS",1141,1.98,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","NILO IKEDA","PDS",1098,1.91,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","PEDRO MARTINEZ DE SOUZA","PDS",1094,1.9,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","HELIO CONSOLARO","PMDB",1064,1.85,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","JOSE AMERICO DO NASCIMENTO","PMDB",1061,1.84,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","RUBENS MOREIRA ARCIERI","PMDB",979,1.7,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","IRIO LANZA","PMDB",978,1.7,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","EDUARDO PINHEIRO LOIS","PMDB",965,1.68,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","VALERIO CAMBUHY","PDS",961,1.67,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","MIGUEL NEWTON CAVALCANTE ISIQUE","PMDB",955,1.66,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","LAURINDO GOMES CARNEIRO NETO","PMDB",931,1.62,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","NELSON REIS ALVES","PDS",926,1.61,"ELEITO"
1982,"VEREADOR","ARACATUBA","3502804","61557","1","HELIO PEREIRA DE SOUZA","PDS",883,1.53,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","ROQUE ANTUNES DE PAULA","PMDB",304,5.1,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","JAIR FERREIRA DUARTE","PMDB",262,4.39,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","CARVALHO DE OLIVEIRA RIBEIRO","PMDB",222,3.72,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","ORLANDO FERREIRA DUARTE","PMDB",214,3.59,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","LUIZ BOCARDE","PDS",198,3.32,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","MIGUEL GIMENES CAMPOS","PDS",170,2.85,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","AFONSO MUNHOZ","PMDB",168,2.82,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","JOAO BIANCO","PDS",156,2.61,"ELEITO"
1982,"VEREADOR","ARACOIABA DA SERRA","3502903","61573","1","JOSE ANTONIO DE MEDEIROS","PDS",155,2.6,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","OLIVEIRA ROSIN","PDS",134,7.56,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","RAMOS JORGE","PMDB",102,5.75,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","LUIZ TORREZAN FILHO","PDS",86,4.85,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","WILSON REQUE","PDS",80,4.51,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","ENIO SILVIO CAMPOS GARCIA DA SILVEIRA","PDS",73,4.12,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","ARNALDO SCANDIUZZI","PMDB",71,4,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","AUGUSTO FONTANA","PMDB",70,3.95,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","NELSON ANTONIO FARIA","PDS",67,3.78,"ELEITO"
1982,"VEREADOR","ARAMINA","3503000","61590","1","JOSE TORREZAN","PDS",56,3.16,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","MISAEL BATISTA PEREIRA","PMDB",100,5.13,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","JOAO PENHA FERREIRA","PMDB",88,4.51,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","LUIZ CARLOS SOARES DA SILVA","PMDB",74,3.79,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","JAIME ANTONIO LOPES DE MEDEIROS","PMDB",68,3.49,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","ADOLPHO RODRIGUES DE OLIVEIRA","PDS",66,3.38,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","JOAO DEOLIM FELIX FILHO","PDS",64,3.28,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","ISRAEL BATISTA PEREIRA","PDS",62,3.18,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","LUIZ DEOLIM","PDS",56,2.87,"ELEITO"
1982,"VEREADOR","ARANDU","3503109","61611","1","JOSE LUCIO MACHADO DA SILVA","PDS",49,2.51,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","JOSE ROBERTO CARDOSO","PMDB",2382,3.77,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","OMAR DE SOUZA E SILVA","PMDB",2170,3.43,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","PAULO MONTEIRO DE BARROS CARVALHO HOMEM","PMDB",1651,2.61,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","CARLOS ALBERTO MANCO","PDS",1572,2.49,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","DOMINGOS CARNESECCA NETO","PT",1543,2.44,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","JULIO CESAR RENTE FERREIRA","PMDB",1347,2.13,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","ELIAS DAMUS","PDS",1305,2.06,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","TADEU ALVES DOS SANTOS","PMDB",1176,1.86,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","DEODATA LEOPOLDINA TOLEDO DO AMARAL","PMDB",1137,1.8,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","GILDO MERLOS","PDS",1096,1.73,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","VANILDO SANTOS TEIXEIRA TRINDADE","PMDB",1092,1.73,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","AEROVALDO DEL\'ACQUA","PMDB",1004,1.59,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","JOSE SANTO PIFFER","PMDB",972,1.54,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","JOAO RODRIGUES SANTIAGO","PMDB",945,1.5,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","GERALDO POLEZZE","PDS",884,1.4,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","MARIO THUYOSI HOKANA","PDS",797,1.26,"ELEITO"
1982,"VEREADOR","ARARAQUARA","3503208","61638","1","GERALDO ANTONIO ALVES","PTB",580,0.92,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","NELSON SALOME","PDS",3105,9.45,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","SILVIA GARCIA SIMOES ZUNTINI","PDS",1169,3.56,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","JOSE PEDRO FERNANDES","PMDB",1163,3.54,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","DORIVAL MARCEL FINARDI","PMDB",1061,3.23,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","LAMARTINE ANTONIO BATISTELA","PMDB",870,2.65,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","REMILTON MUSSARELLI","PDS",774,2.36,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","GILBERTO DEL BEL","PDS",677,2.06,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","JOSE ADILSON ZANIBONI","PMDB",674,2.05,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","JOSE CARLOS DENARDI","PMDB",668,2.03,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","MARA ILIANE FIGUEIREDO","PMDB",646,1.97,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","ORLANDO DENARDI","PDS",588,1.79,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","ANTONIO FRANCISCO SANTANA","PMDB",573,1.74,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","VIRGILIO BUZON","PDS",492,1.5,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","ARNALDO SANCHES","PDS",441,1.34,"ELEITO"
1982,"VEREADOR","ARARAS","3503307","61654","1","JOSE ODAIR DAHMEN","PT",365,1.11,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","JOSE ADEMIR SANTO","PMDB",261,7.65,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","DECIO LENHARO","PDS",258,7.56,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","LUIZ CARLOS BESSON","PDS",183,5.36,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","FLORINDO PEREIRA GONCALVES","PMDB",168,4.93,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","JOB GARCIA DE ALMEIDA","PMDB",164,4.81,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","GERALDO DE FREITAS","PDS",159,4.66,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","EDUARDO SARDINHA","PMDB",144,4.22,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","EDNO RISSATO","PDS",105,3.08,"ELEITO"
1982,"VEREADOR","AREALVA","3503406","61670","1","JOAO ADALTO SANTO","PDS",104,3.05,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","HELIO GIUPPONI","PDS",80,5.64,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","JOAO BOSCO REZENDE DE SOUZA","PDS",74,5.22,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","JOAO BATISTA DA SILVA","PDS",69,4.87,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","DARCY RIBEIRO CAMPOS","PDS",62,4.37,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","JULIO CIPRIANO RIBEIRO","PDS",49,3.46,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","GERALDO RODRIGUES GRANDCHAMP","PMDB",38,2.68,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","DARCY PAULINO DA SILVA","PDS",38,2.68,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","JOAO PEDRO DE SOUZA","PMDB",36,2.54,"ELEITO"
1982,"VEREADOR","AREIAS","3503505","61697","1","SEBASTIAO DE SOUZA SERAFIM","PMDB",36,2.54,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","JOAO BAPTISTA LOURENCAO","PDS",140,5.5,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","ANTONIO GERALDO CAVALHEIRO","PDS",122,4.79,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","NELSON BAILO","PDS",115,4.52,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","LAERCIO FRANCISCO BERNARDES","PDS",114,4.48,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","SERGIO ANTONIO LOURENCAO","PDS",98,3.85,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","JOAO DA CRUZ MIQUELINO","PDS",89,3.49,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","RENATO GIORGETTO","PDS",82,3.22,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","JAIR SABIO DE OLIVEIRA","PDS",80,3.14,"ELEITO"
1982,"VEREADOR","AREIOPOLIS","3503604","61719","1","CARLOS DOS SANTOS","PDS",77,3.02,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","OTAVIO RODRIGUES","PDS",290,9.74,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","JOSE CARLOS BERGAMASCO","PMDB",228,7.66,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","FRANCISCO FERREIRA DE OLIVEIRA","PDS",217,7.29,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","GILBERTO AUGUSTO MOTTA","PDS",164,5.51,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","HELADIO RIVA","PDS",123,4.13,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","PASCHOAL RAMPIN","PDS",121,4.06,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","AGENOR BALDINI","PMDB",111,3.73,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","WALTER RICI","PMDB",97,3.26,"ELEITO"
1982,"VEREADOR","ARIRANHA","3503703","61735","1","ALICIO PEREIRA","PMDB",83,2.79,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","JAIR CORREA BARBOSA","PDS",533,6.74,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","ANTONIO MARINO DE ALMEIDA","PMDB",354,4.48,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","CYRO FRANCO DE OLIVEIRA","PMDB",351,4.44,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","EDGARD DEL\'ALAMO","PDS",347,4.39,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","MAURO ALVES DA VINHA","PMDB",346,4.38,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","JOAQUIM MARTINS","PDS",344,4.35,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","JESUS DE OLIVEIRA BOER","PMDB",314,3.97,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","ADEMIR FAVERO","PDS",304,3.85,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","ADILSON CARLOS PELOIA","PDS",287,3.63,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","SERGIO PAULO DE FAVERI","PMDB",265,3.35,"ELEITO"
1982,"VEREADOR","ARTUR NOGUEIRA","3503802","61751","1","BENEDITO MENDES","PMDB",235,2.97,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","GENESIO SEVERINO DA SILVA","PMDB",506,5.43,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","SIDNEI FRANCOLINO","PMDB",471,5.05,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","GERSON APARECIDO FRAU","PDS",357,3.83,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","JOAO PEDRO DOS SANTOS","PDS",267,2.86,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","NILO ITALO DELA TORRE","PMDB",245,2.63,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","ELIANE PARISSIER NEVES","PMDB",239,2.56,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","ADAO MARIANO GOMES","PMDB",235,2.52,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","REYNALDO GREGORIO","PDS",222,2.38,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","JUPIRA MARIA DO CARMO FIGUEIREDO","PDS",203,2.18,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","RAIMUNDO TEOFILO DAMASCENO","PDS",200,2.14,"ELEITO"
1982,"VEREADOR","ARUJA","3503901","61778","1","JOSE SANCHES DE GODOI","PDS",189,2.03,"ELEITO"
1982,"VEREADOR","ASSIS","3504008","61794","1","JOSE LUIZ PAVANETI","PMDB",1261,3.94,"ELEITO"
1982,"VEREADOR","ASSIS","3504008","61794","1","LUIZ ANTONIO RAMALHO ZANOTI","PMDB",1003,3.13,"ELEITO"
1982,"VEREADOR","ASSIS","3504008","61794","1","ONOSOR FONSECA","PMDB",895,2.8,"ELEITO"
1982,"VEREADOR","ASSIS","3504008","61794","1","JOSE NORTON DE ANDRADE","PDS",874,2.73,"ELEITO"
1982,"VEREADOR","ASSIS","3504008","61794","1","DERNEVAL PINGO ALVES DE BRITO","PMDB",839,2.62,"ELEITO"
